,fraud_score,ml_prob,rule_score,iso_anomaly_score,actual_class,is_fraud
282817,0.21000000000000002,0.016666666666666666,0.5,-0.1603433761988195,0,0
264887,0.0,0.0,0.0,-0.18557535947075843,0,0
84532,0.2,0.0,0.5,-0.19607240208328186,0,0
145081,0.0,0.0,0.0,-0.20110876301880476,0,0
198480,0.2,0.0,0.5,-0.181055515827254,0,0
178516,0.0,0.0,0.0,-0.18759662664710441,0,0
207790,0.2,0.0,0.5,-0.1352200235301516,0,0
236622,0.2,0.0,0.5,-0.12479037139942334,0,0
198128,0.2,0.0,0.5,-0.19803559084418904,0,0
44238,0.2,0.0,0.5,-0.12674467326319405,0,0
237501,0.2,0.0,0.5,-0.14596750510959028,0,0
180473,0.0,0.0,0.0,-0.18572840155788944,0,0
168834,0.0,0.0,0.0,-0.17708855100735754,0,0
29871,0.0,0.0,0.0,-0.18728138908131875,0,0
194410,0.20600000000000002,0.01,0.5,-0.12416329956868016,0,0
182929,0.202,0.0033333333333333335,0.5,-0.1268087871700606,0,0
215910,0.0,0.0,0.0,-0.20026585757022636,0,0
77280,0.002,0.0033333333333333335,0.0,-0.1375195356510483,0,0
175864,0.2,0.0,0.5,-0.19309287931376506,0,0
156371,0.0,0.0,0.0,-0.1328959530373396,0,0
245557,0.2,0.0,0.5,-0.19939567525600033,0,0
89350,0.0,0.0,0.0,-0.18955285490577828,0,0
271914,0.2,0.0,0.5,-0.17653336809761166,0,0
178951,0.0,0.0,0.0,-0.08139835026289677,0,0
130432,0.0,0.0,0.0,-0.19900623137770346,0,0
126483,0.2,0.0,0.5,-0.187644652054607,0,0
190463,0.2,0.0,0.5,-0.19791566549758732,0,0
1068,0.202,0.0033333333333333335,0.5,-0.10790980199810868,0,0
199892,0.2,0.0,0.5,-0.15336266821539046,0,0
161780,0.002,0.0033333333333333335,0.0,-0.1886413120080544,0,0
209506,0.0,0.0,0.0,-0.1492569751634648,0,0
56718,0.0,0.0,0.0,-0.15355984977160803,0,0
254435,0.2,0.0,0.5,-0.158400112270759,0,0
43479,0.2,0.0,0.5,-0.18628664808328577,0,0
127676,0.0,0.0,0.0,-0.1921447724668936,0,0
2463,0.41800000000000004,0.03,1.0,-0.11513106926534095,0,0
244783,0.0,0.0,0.0,-0.1952602169211935,0,0
245783,0.0,0.0,0.0,-0.21388870712262886,0,0
167652,0.002,0.0033333333333333335,0.0,-0.19286041553035488,0,0
161208,0.2,0.0,0.5,-0.1901412146963502,0,0
185640,0.2,0.0,0.5,-0.13715508684328032,0,0
278832,0.0,0.0,0.0,-0.2112202910821097,0,0
186128,0.2,0.0,0.5,-0.15518335493754543,0,0
48973,0.0,0.0,0.0,-0.0726481316410511,0,0
213660,0.2,0.0,0.5,-0.18628806084793176,0,0
93512,0.0,0.0,0.0,-0.18179105600101286,0,0
247169,0.0,0.0,0.0,-0.19709551792815017,0,0
263146,0.2,0.0,0.5,-0.2023412205314717,0,0
190235,0.0,0.0,0.0,-0.21108099859417867,0,0
208933,0.0,0.0,0.0,-0.19707248926678306,0,0
211719,0.0,0.0,0.0,-0.18313201931073547,0,0
223150,0.20400000000000001,0.006666666666666667,0.5,-0.02511657780176535,0,0
155106,0.0,0.0,0.0,-0.1649397240635635,0,0
170558,0.20400000000000001,0.006666666666666667,0.5,-0.10262566453609684,0,0
86577,0.0,0.0,0.0,-0.20567336298294953,0,0
161984,0.2,0.0,0.5,-0.17076791368444744,0,0
39602,0.0,0.0,0.0,-0.18660308060753655,0,0
253403,0.2,0.0,0.5,-0.19216028639318594,0,0
90904,0.202,0.0033333333333333335,0.5,-0.1583498980798977,0,0
34087,0.2,0.0,0.5,-0.19748465118998698,0,0
206375,0.2,0.0,0.5,-0.19089075813628326,0,0
143811,0.2,0.0,0.5,-0.19218496487389836,0,0
273645,0.0,0.0,0.0,-0.17670391919184425,0,0
79128,0.2,0.0,0.5,-0.21107368652487807,0,0
163595,0.0,0.0,0.0,-0.21558486252068604,0,0
256450,0.0,0.0,0.0,-0.21004413734867222,0,0
116684,0.2,0.0,0.5,-0.16041332177233336,0,0
127900,0.2,0.0,0.5,-0.1998510763280718,0,0
2052,0.4,0.0,1.0,-0.19846880213127577,0,0
226240,0.2,0.0,0.5,-0.17734857133371623,0,0
146794,0.0,0.0,0.0,-0.1785622020626041,0,0
122260,0.022,0.03666666666666667,0.0,-0.19703545893039814,0,0
122949,0.0,0.0,0.0,-0.21126249296934474,0,0
45569,0.0,0.0,0.0,-0.21253202139754024,0,0
117324,0.0,0.0,0.0,-0.20475188752616624,0,0
159430,0.0,0.0,0.0,-0.1922464201283991,0,0
83483,0.20400000000000001,0.006666666666666667,0.5,-0.12279434091598834,0,0
171604,0.0,0.0,0.0,-0.16517587368730613,0,0
138783,0.0,0.0,0.0,-0.19906011672787793,0,0
205602,0.0,0.0,0.0,-0.16228464357937267,0,0
72757,0.006,0.01,0.0,-0.1650370513636193,1,1
2327,0.202,0.0033333333333333335,0.5,-0.15554114329329605,0,0
78586,0.202,0.0033333333333333335,0.5,-0.14994261387171898,0,0
126059,0.2,0.0,0.5,-0.1287004299421009,0,0
14062,0.002,0.0033333333333333335,0.0,-0.13007078306558872,0,0
39324,0.0,0.0,0.0,-0.21203243112748704,0,0
91976,0.2,0.0,0.5,-0.19604094820544932,0,0
221985,0.2,0.0,0.5,-0.17688484498737306,0,0
258626,0.0,0.0,0.0,-0.2077899058199198,0,0
272062,0.0,0.0,0.0,-0.1734505412685179,0,0
165252,0.0,0.0,0.0,-0.1782277931907495,0,0
258493,0.2,0.0,0.5,-0.1877116443286736,0,0
161618,0.0,0.0,0.0,-0.14293647099306006,0,0
85584,0.0,0.0,0.0,-0.1834293084402513,0,0
18940,0.0,0.0,0.0,-0.20617609872820292,0,0
205113,0.0,0.0,0.0,-0.17319619096745276,0,0
37814,0.2,0.0,0.5,-0.017652499430161783,0,0
211656,0.2,0.0,0.5,-0.13181588883809015,0,0
93757,0.0,0.0,0.0,-0.2030191612081627,0,0
80534,0.2,0.0,0.5,-0.18854368478148142,0,0
254758,0.012,0.02,0.0,-0.0940917856029963,0,0
173188,0.2,0.0,0.5,-0.20056751442446197,0,0
117098,0.2,0.0,0.5,-0.1539790192590988,0,0
72416,0.21000000000000002,0.016666666666666666,0.5,-0.16626826741736994,0,0
253763,0.0,0.0,0.0,-0.06717302796698821,0,0
13030,0.2,0.0,0.5,-0.14325061307047338,0,0
39329,0.0,0.0,0.0,-0.21833589748298854,0,0
77573,0.0,0.0,0.0,-0.2067967266813871,0,0
34120,0.2,0.0,0.5,-0.1476084742002861,0,0
65189,0.2,0.0,0.5,-0.17051962556470074,0,0
21519,0.0,0.0,0.0,-0.12278849501350092,0,0
64651,0.0,0.0,0.0,-0.20867258063376565,0,0
212175,0.2,0.0,0.5,-0.19057842065406322,0,0
174973,0.2,0.0,0.5,-0.18472860131964042,0,0
225905,0.0,0.0,0.0,-0.15909427630747508,0,0
244622,0.0,0.0,0.0,-0.20932295217217628,0,0
128182,0.0,0.0,0.0,-0.2031680948606741,0,0
266201,0.0,0.0,0.0,-0.2089477705970716,0,0
192122,0.20600000000000002,0.01,0.5,-0.17952792655999067,0,0
29774,0.2,0.0,0.5,-0.19019852467703047,0,0
41398,0.0,0.0,0.0,-0.1720761558309753,0,0
210282,0.2,0.0,0.5,-0.16221082021506522,0,0
192258,0.0,0.0,0.0,-0.13758007483318319,0,0
47798,0.016,0.02666666666666667,0.0,-0.13901485558676224,0,0
186391,0.0,0.0,0.0,-0.173189922352605,0,0
45197,0.002,0.0033333333333333335,0.0,-0.13777605814311494,0,0
222195,0.2,0.0,0.5,-0.18684328559934765,0,0
257349,0.2,0.0,0.5,-0.19045711556297706,0,0
24652,0.2,0.0,0.5,-0.13354162064800207,0,0
235180,0.2,0.0,0.5,-0.18229372685937323,0,0
85099,0.002,0.0033333333333333335,0.0,-0.16197587438288846,0,0
40541,0.2,0.0,0.5,-0.073804168739256,0,0
53788,0.2,0.0,0.5,-0.19051567102124545,0,0
263017,0.2,0.0,0.5,-0.17855485297903217,0,0
78394,0.2,0.0,0.5,-0.20014040243912584,0,0
283304,0.006,0.01,0.0,-0.11013563956903161,0,0
246706,0.0,0.0,0.0,-0.19722327445121401,0,0
6160,0.2,0.0,0.5,-0.14450350457081185,0,0
7112,0.0,0.0,0.0,-0.11827769288979861,0,0
145482,0.2,0.0,0.5,-0.1500268559608074,0,0
18163,0.2,0.0,0.5,-0.19567875957897585,0,0
18464,0.202,0.0033333333333333335,0.5,-0.19988637997271513,0,0
190411,0.2,0.0,0.5,-0.14331514040866866,0,0
167330,0.2,0.0,0.5,-0.19038449710127037,0,0
29474,0.2,0.0,0.5,-0.18422807704444677,0,0
139982,0.0,0.0,0.0,-0.1810879454556138,0,0
101946,0.0,0.0,0.0,-0.1308974455535355,0,0
176660,0.002,0.0033333333333333335,0.0,-0.19244777043029426,0,0
168692,0.0,0.0,0.0,-0.12859969772750274,0,0
104777,0.2,0.0,0.5,-0.1949098247459355,0,0
81895,0.0,0.0,0.0,-0.1957879235101258,0,0
189535,0.2,0.0,0.5,-0.1653457022642521,0,0
192950,0.2,0.0,0.5,-0.1838584794512338,0,0
12796,0.0,0.0,0.0,-0.15278945669328736,0,0
273044,0.2,0.0,0.5,-0.17694883463636668,0,0
7809,0.0,0.0,0.0,-0.16144533233919728,0,0
42830,0.2,0.0,0.5,-0.18874799779307727,0,0
100815,0.20600000000000002,0.01,0.5,-0.17638341157307486,0,0
108726,0.2,0.0,0.5,-0.1897407389638937,0,0
121476,0.004,0.006666666666666667,0.0,-0.16129932797288893,0,0
231727,0.2,0.0,0.5,-0.1405103391971273,0,0
281556,0.0,0.0,0.0,-0.20594204487992163,0,0
146283,0.2,0.0,0.5,-0.18622562689978095,0,0
143280,0.0,0.0,0.0,-0.20475487871287013,0,0
246318,0.2,0.0,0.5,-0.1450569272534304,0,0
25585,0.2,0.0,0.5,-0.17567893089197767,0,0
243416,0.2,0.0,0.5,-0.18845981655647864,0,0
51342,0.004,0.006666666666666667,0.0,-0.12776367505470942,0,0
88649,0.2,0.0,0.5,-0.13094333661669794,0,0
90788,0.2,0.0,0.5,-0.18383192753956973,0,0
120382,0.2,0.0,0.5,-0.19421399280818424,0,0
203831,0.0,0.0,0.0,-0.13686052944327404,0,0
38182,0.2,0.0,0.5,-0.18445325981786242,0,0
37461,0.2,0.0,0.5,-0.20508809379730603,0,0
7970,0.002,0.0033333333333333335,0.0,-0.12901574182299935,0,0
112595,0.2,0.0,0.5,-0.17775553516737025,0,0
51386,0.004,0.006666666666666667,0.0,-0.15807722467582042,0,0
284475,0.2,0.0,0.5,-0.1594218104657451,0,0
60270,0.2,0.0,0.5,-0.19757552248310628,0,0
232889,0.0,0.0,0.0,-0.16023362322471013,0,0
170457,0.2,0.0,0.5,-0.17861504884773993,0,0
180800,0.008,0.013333333333333334,0.0,-0.16003931759608053,0,0
78700,0.0,0.0,0.0,-0.2072491435649415,0,0
152706,0.0,0.0,0.0,-0.1684913782000111,0,0
149770,0.2,0.0,0.5,-0.1755313302867404,0,0
180552,0.0,0.0,0.0,-0.17844294147215567,0,0
279285,0.016,0.02666666666666667,0.0,-0.14679899511186256,0,0
256098,0.2,0.0,0.5,-0.1597614746923779,0,0
233801,0.2,0.0,0.5,-0.196100914124978,0,0
246000,0.0,0.0,0.0,-0.20142352602191543,0,0
22314,0.2,0.0,0.5,-0.15161580276691766,0,0
281292,0.2,0.0,0.5,-0.19000389149864583,0,0
41486,0.002,0.0033333333333333335,0.0,-0.20354343175805073,0,0
199358,0.258,0.09666666666666666,0.5,-0.1314771726221448,0,0
187451,0.2,0.0,0.5,-0.1247139066916228,0,0
77766,0.0,0.0,0.0,-0.1997365389441469,0,0
261257,0.0,0.0,0.0,-0.13994113247823542,0,0
41700,0.0,0.0,0.0,-0.1313561169902368,0,0
146103,0.2,0.0,0.5,-0.19687577087271307,0,0
221763,0.0,0.0,0.0,-0.13545112861935915,0,0
147157,0.2,0.0,0.5,-0.1972699660570793,0,0
77148,0.2,0.0,0.5,-0.2057840845418933,0,0
3756,0.20400000000000001,0.006666666666666667,0.5,-0.14394157142007336,0,0
123308,0.0,0.0,0.0,-0.20423833150066983,0,0
117479,0.0,0.0,0.0,-0.21327695213257963,0,0
18311,0.0,0.0,0.0,-0.1889682232289837,0,0
203239,0.202,0.0033333333333333335,0.5,-0.08276101597391733,0,0
42562,0.2,0.0,0.5,-0.18727629777480137,0,0
37515,0.2,0.0,0.5,-0.1800146480486084,0,0
147931,0.21000000000000002,0.016666666666666666,0.5,-0.16481787805410725,0,0
62000,0.0,0.0,0.0,-0.18313765879265514,0,0
210515,0.2,0.0,0.5,-0.20459875540314687,0,0
150843,0.2,0.0,0.5,-0.167572466044701,0,0
73036,0.2,0.0,0.5,-0.09231937342542512,0,0
178566,0.0,0.0,0.0,-0.17851852803581858,0,0
266648,0.0,0.0,0.0,-0.16197637381503682,0,0
233076,0.072,0.12,0.0,-0.02521525750389786,0,0
262855,0.004,0.006666666666666667,0.0,-0.15872680833824004,0,0
28541,0.202,0.0033333333333333335,0.5,-0.10960471821030354,0,0
133703,0.0,0.0,0.0,-0.183733597319362,0,0
159179,0.0,0.0,0.0,-0.1555194360196105,0,0
234459,0.0,0.0,0.0,-0.18200391715273034,0,0
284025,0.2,0.0,0.5,-0.18002725511133238,0,0
185095,0.2,0.0,0.5,-0.17158186448243212,0,0
251953,0.0,0.0,0.0,-0.1561784838767351,0,0
29964,0.0,0.0,0.0,-0.1728402631194706,0,0
159151,0.008,0.013333333333333334,0.0,-0.1006882891568433,0,0
284030,0.0,0.0,0.0,-0.17177283070856458,0,0
29946,0.0,0.0,0.0,-0.1743751225808819,0,0
125468,0.2,0.0,0.5,-0.1378212403701638,0,0
243911,0.0,0.0,0.0,-0.1327800783741363,0,0
247983,0.0,0.0,0.0,-0.14454734951076142,0,0
50352,0.2,0.0,0.5,-0.19217565116724644,0,0
175847,0.2,0.0,0.5,-0.20315918854211856,0,0
114552,0.0,0.0,0.0,-0.21519738662259252,0,0
88987,0.0,0.0,0.0,-0.2168073979314986,0,0
197959,0.0,0.0,0.0,-0.21064999336969503,0,0
70348,0.20400000000000001,0.006666666666666667,0.5,-0.03755575882458617,0,0
228756,0.2,0.0,0.5,-0.18632111337152246,0,0
126867,0.0,0.0,0.0,-0.19947374319091948,0,0
174653,0.0,0.0,0.0,-0.1800473169213378,0,0
258442,0.0,0.0,0.0,-0.20923943163003322,0,0
156441,0.0,0.0,0.0,-0.16905611888400685,0,0
214703,0.2,0.0,0.5,-0.13658971670313813,0,0
151061,0.2,0.0,0.5,-0.13232260409441676,0,0
71024,0.0,0.0,0.0,-0.20520245263418385,0,0
148645,0.2,0.0,0.5,-0.1645247878501741,0,0
179373,0.0,0.0,0.0,-0.1962757699453634,0,0
188028,0.0,0.0,0.0,-0.19446320973137238,0,0
73480,0.0,0.0,0.0,-0.20726595155779987,0,0
111098,0.20400000000000001,0.006666666666666667,0.5,-0.14641196879146795,0,0
235160,0.0,0.0,0.0,-0.15267962710702265,0,0
83994,0.202,0.0033333333333333335,0.5,-0.17154803255428452,0,0
157706,0.0,0.0,0.0,-0.160390674603146,0,0
161460,0.0,0.0,0.0,-0.1718901978985628,0,0
218154,0.2,0.0,0.5,-0.18289028162799442,0,0
116614,0.0,0.0,0.0,-0.1929255107756434,0,0
205014,0.002,0.0033333333333333335,0.0,-0.13469997240460357,0,0
98385,0.0,0.0,0.0,-0.1813343126399562,0,0
114942,0.2,0.0,0.5,-0.18718135217937598,0,0
252650,0.006,0.01,0.0,-0.1250145085595038,0,0
283208,0.2,0.0,0.5,-0.13275459357041636,0,0
162036,0.002,0.0033333333333333335,0.0,-0.15502017953998937,0,0
149485,0.2,0.0,0.5,-0.1246460097235157,0,0
72484,0.202,0.0033333333333333335,0.5,-0.10580856723152554,0,0
218335,0.0,0.0,0.0,-0.1494390310465873,0,0
19422,0.2,0.0,0.5,-0.1852227371429267,0,0
8512,0.2,0.0,0.5,-0.15291166522947713,0,0
176293,0.0,0.0,0.0,-0.16313589013383462,0,0
113948,0.202,0.0033333333333333335,0.5,-0.21047676903548312,0,0
235425,0.0,0.0,0.0,-0.19672965577071821,0,0
120955,0.20400000000000001,0.006666666666666667,0.5,-0.18791642470959724,0,0
38743,0.0,0.0,0.0,-0.18418672899410193,0,0
59035,0.2,0.0,0.5,-0.1591555535835386,0,0
7851,0.0,0.0,0.0,-0.14680842874786604,0,0
263047,0.002,0.0033333333333333335,0.0,-0.17622406688621417,0,0
215428,0.0,0.0,0.0,-0.19893704408803758,0,0
56641,0.2,0.0,0.5,-0.20856006237864477,0,0
262488,0.002,0.0033333333333333335,0.0,-0.18423255085871937,0,0
152284,0.2,0.0,0.5,-0.17159691801465726,0,0
218161,0.006,0.01,0.0,-0.111169976419627,0,0
161167,0.0,0.0,0.0,-0.19467225189731502,0,0
208882,0.0,0.0,0.0,-0.19394969274225488,0,0
112414,0.0,0.0,0.0,-0.17515370626339488,0,0
93434,0.2,0.0,0.5,-0.2005696481811967,0,0
180301,0.0,0.0,0.0,-0.204978658109985,0,0
145793,0.2,0.0,0.5,-0.18758155656265596,0,0
256474,0.2,0.0,0.5,-0.19975122713991889,0,0
58021,0.2,0.0,0.5,-0.20721481646698037,0,0
17114,0.0,0.0,0.0,-0.20448024632869777,0,0
185613,0.2,0.0,0.5,-0.16686249656661067,0,0
96319,0.0,0.0,0.0,-0.19597871939340783,0,0
88586,0.2,0.0,0.5,-0.17294219209596545,0,0
266632,0.0,0.0,0.0,-0.20300712976332969,0,0
249109,0.2,0.0,0.5,-0.2063877651207398,0,0
11643,0.0,0.0,0.0,-0.15351718400961178,0,0
89408,0.2,0.0,0.5,-0.20261445117457788,0,0
166895,0.2,0.0,0.5,-0.14756631652515095,0,0
97389,0.22,0.03333333333333333,0.5,-0.20218633078541387,0,0
127511,0.008,0.013333333333333334,0.0,-0.07661692336557285,0,0
107369,0.002,0.0033333333333333335,0.0,-0.20352733461616968,0,0
148138,0.2,0.0,0.5,-0.21304134039149486,0,0
27178,0.2,0.0,0.5,-0.19046882698676626,0,0
266876,0.0,0.0,0.0,-0.21295500227668274,0,0
59663,0.0,0.0,0.0,-0.16805044571378902,0,0
212438,0.0,0.0,0.0,-0.1402820741734579,0,0
179041,0.0,0.0,0.0,-0.1732261527725703,0,0
174483,0.002,0.0033333333333333335,0.0,-0.12937983377252238,0,0
25054,0.2,0.0,0.5,-0.18480859524823667,0,0
168736,0.2,0.0,0.5,-0.20504503043032907,0,0
139027,0.0,0.0,0.0,-0.16539072965092017,0,0
229348,0.2,0.0,0.5,-0.17548138239753786,0,0
165993,0.0,0.0,0.0,-0.1669467879771217,0,0
124851,0.0,0.0,0.0,-0.21563798914634563,0,0
49237,0.2,0.0,0.5,-0.12255668933456515,0,0
20409,0.002,0.0033333333333333335,0.0,-0.1890811640817509,0,0
25238,0.202,0.0033333333333333335,0.5,-0.17111758326968562,0,0
242094,0.0,0.0,0.0,-0.14315115176388277,0,0
170036,0.2,0.0,0.5,-0.15637360901028907,0,0
103242,0.002,0.0033333333333333335,0.0,-0.14213358339175597,0,0
65114,0.0,0.0,0.0,-0.14227917832546794,0,0
62740,0.0,0.0,0.0,-0.209760259353091,0,0
219885,0.0,0.0,0.0,-0.20338233836769093,0,0
183131,0.2,0.0,0.5,-0.14855745865459863,0,0
89168,0.2,0.0,0.5,-0.2036239298913795,0,0
86081,0.0,0.0,0.0,-0.165168873758138,0,0
17911,0.2,0.0,0.5,-0.1879464583685012,0,0
3378,0.2,0.0,0.5,-0.1776769653554946,0,0
49838,0.2,0.0,0.5,-0.18375953946121398,0,0
104366,0.0,0.0,0.0,-0.17648709871617402,0,0
74314,0.2,0.0,0.5,-0.17498916303748152,0,0
255164,0.2,0.0,0.5,-0.18198112858514792,0,0
201056,0.004,0.006666666666666667,0.0,-0.1441155847081339,0,0
121505,0.20400000000000001,0.006666666666666667,0.5,-0.1857070614325375,0,0
132027,0.0,0.0,0.0,-0.19693287624763145,0,0
20463,0.2,0.0,0.5,-0.14374476408392706,0,0
248838,0.0,0.0,0.0,-0.1847608265531681,0,0
75995,0.2,0.0,0.5,-0.14839671172338037,0,0
160735,0.0,0.0,0.0,-0.16337648494057938,0,0
237991,0.0,0.0,0.0,-0.19006952168242808,0,0
67385,0.20400000000000001,0.006666666666666667,0.5,-0.1527599236961935,0,0
246024,0.2,0.0,0.5,-0.18233274120155923,0,0
234041,0.0,0.0,0.0,-0.17401988714013206,0,0
174068,0.2,0.0,0.5,-0.17819318021687142,0,0
258311,0.2,0.0,0.5,-0.09090561529752772,0,0
189743,0.2,0.0,0.5,-0.136166564307104,0,0
127590,0.2,0.0,0.5,-0.17841872398722652,0,0
207899,0.2,0.0,0.5,-0.1809262475363776,0,0
148795,0.0,0.0,0.0,-0.13770373259979607,0,0
88363,0.0,0.0,0.0,-0.18391588775762835,0,0
231743,0.2,0.0,0.5,-0.17489883219585822,0,0
160143,0.0,0.0,0.0,-0.15905505713585233,0,0
148200,0.0,0.0,0.0,-0.17876064818676463,0,0
105850,0.0,0.0,0.0,-0.19232572162073064,0,0
56213,0.2,0.0,0.5,-0.18456644866583716,0,0
40555,0.2,0.0,0.5,-0.09647337055125466,0,0
272181,0.0,0.0,0.0,-0.16247415740070276,0,0
20546,0.0,0.0,0.0,-0.1994921369881099,0,0
204236,0.2,0.0,0.5,-0.1464280036457053,0,0
275029,0.2,0.0,0.5,-0.12950540264252602,0,0
255296,0.002,0.0033333333333333335,0.0,-0.15312540775519629,0,0
235762,0.0,0.0,0.0,-0.1353070488411749,0,0
236485,0.2,0.0,0.5,-0.1528007970011006,0,0
267536,0.0,0.0,0.0,-0.20027947377727667,0,0
11102,0.0,0.0,0.0,-0.1540728185740486,0,0
19152,0.0,0.0,0.0,-0.18210442871632743,0,0
51056,0.2,0.0,0.5,-0.1972945906156408,0,0
60737,0.202,0.0033333333333333335,0.5,-0.14424650555129598,0,0
149408,0.006,0.01,0.0,-0.11792293117809038,0,0
200559,0.2,0.0,0.5,-0.18585788820700933,0,0
43448,0.2,0.0,0.5,-0.17652829714834484,0,0
175314,0.2,0.0,0.5,-0.1370602038576253,0,0
141451,0.0,0.0,0.0,-0.19833132197342057,0,0
162926,0.2,0.0,0.5,-0.19712727040694022,0,0
7497,0.0,0.0,0.0,-0.12770896034776053,0,0
161695,0.2,0.0,0.5,-0.17028282977006276,0,0
190143,0.0,0.0,0.0,-0.20195886361994525,0,0
210360,0.2,0.0,0.5,-0.14456214121118327,0,0
104850,0.002,0.0033333333333333335,0.0,-0.17199322255802202,0,0
162041,0.20600000000000002,0.01,0.5,-0.15944267733011613,0,0
31688,0.202,0.0033333333333333335,0.5,-0.13673508429442532,0,0
272411,0.002,0.0033333333333333335,0.0,-0.13350629167894001,0,0
241573,0.202,0.0033333333333333335,0.5,-0.15929712546392194,0,0
4140,0.2,0.0,0.5,-0.1204782066194055,0,0
11855,0.0,0.0,0.0,-0.1537527898566412,0,0
80055,0.052,0.08666666666666667,0.0,-0.17520199839955847,0,0
19452,0.0,0.0,0.0,-0.17758798664978598,0,0
153788,0.0,0.0,0.0,-0.1555182680466552,0,0
137508,0.0,0.0,0.0,-0.1990201000963993,0,0
15082,0.2,0.0,0.5,-0.17933434908644919,0,0
106304,0.0,0.0,0.0,-0.19744846979117464,0,0
13618,0.0,0.0,0.0,-0.15272069697228813,0,0
50802,0.0,0.0,0.0,-0.2003930370096903,0,0
111303,0.0,0.0,0.0,-0.19034309278810885,0,0
50466,0.20400000000000001,0.006666666666666667,0.5,-0.16315593917543209,0,0
197549,0.2,0.0,0.5,-0.18537544458511074,0,0
6081,0.0,0.0,0.0,-0.13182992568098761,0,0
263527,0.0,0.0,0.0,-0.21060717997411127,0,0
223220,0.0,0.0,0.0,-0.15272537764871613,0,0
66714,0.0,0.0,0.0,-0.21218462462471954,0,0
194721,0.0,0.0,0.0,-0.16814399492848886,0,0
249792,0.202,0.0033333333333333335,0.5,-0.1838326041411138,0,0
63165,0.0,0.0,0.0,-0.15052593462727504,0,0
104606,0.2,0.0,0.5,-0.1785452615369919,0,0
224192,0.002,0.0033333333333333335,0.0,-0.105199531906565,0,0
225254,0.0,0.0,0.0,-0.20557044448479617,0,0
168039,0.2,0.0,0.5,-0.14164321597294127,0,0
16231,0.0,0.0,0.0,-0.20220804054719643,0,0
12426,0.202,0.0033333333333333335,0.5,-0.14243733332889752,0,0
238060,0.2,0.0,0.5,-0.19748594432343514,0,0
41797,0.0,0.0,0.0,-0.1940843162224074,0,0
15076,0.2,0.0,0.5,-0.1205825288471507,0,0
198801,0.0,0.0,0.0,-0.1843362256853508,0,0
240830,0.0,0.0,0.0,-0.21284240684119654,0,0
225062,0.2,0.0,0.5,-0.20453031709180824,0,0
220994,0.2,0.0,0.5,-0.17385989693466875,0,0
40976,0.20600000000000002,0.01,0.5,-0.0460953125332203,0,0
68687,0.2,0.0,0.5,-0.1931586622974102,0,0
275678,0.0,0.0,0.0,-0.17489904673491247,0,0
180961,0.0,0.0,0.0,-0.18240673868333074,0,0
105579,0.2,0.0,0.5,-0.19552661417908462,0,0
234908,0.202,0.0033333333333333335,0.5,-0.16075350267217342,0,0
226495,0.202,0.0033333333333333335,0.5,-0.15055478965112823,0,0
65235,0.2,0.0,0.5,-0.18376352136329105,0,0
231550,0.2,0.0,0.5,-0.19493979552979795,0,0
196913,0.2,0.0,0.5,-0.1876659149987679,0,0
66602,0.0,0.0,0.0,-0.20979814855731338,0,0
29861,0.2,0.0,0.5,-0.20914383086859123,0,0
9250,0.2,0.0,0.5,-0.13741835818571851,0,0
130965,0.0,0.0,0.0,-0.19008052906832323,0,0
216437,0.2,0.0,0.5,-0.11731803930086976,0,0
246417,0.0,0.0,0.0,-0.1871565992439736,0,0
37364,0.0,0.0,0.0,-0.2188483905990642,0,0
167802,0.0,0.0,0.0,-0.17441921625826146,0,0
35680,0.2,0.0,0.5,-0.17348909394859197,0,0
250922,0.0,0.0,0.0,-0.2058926510175374,0,0
203506,0.0,0.0,0.0,-0.18847896130330133,0,0
80709,0.006,0.01,0.0,-0.1884656725429067,0,0
173829,0.0,0.0,0.0,-0.19383389324322964,0,0
2285,0.4,0.0,1.0,-0.1937481979491042,0,0
12523,0.01,0.016666666666666666,0.0,-0.12179882854379165,0,0
217956,0.20400000000000001,0.006666666666666667,0.5,-0.1339304187069762,0,0
157740,0.2,0.0,0.5,-0.1405318308069265,0,0
194487,0.0,0.0,0.0,-0.19022168838622455,0,0
190073,0.2,0.0,0.5,-0.2104435567954167,0,0
272442,0.0,0.0,0.0,-0.20554010983392879,0,0
166410,0.2,0.0,0.5,-0.18854183701696414,0,0
66439,0.004,0.006666666666666667,0.0,-0.04215463771535832,0,0
186174,0.2,0.0,0.5,-0.19299254356377704,0,0
46301,0.0,0.0,0.0,-0.2050644702386421,0,0
188730,0.2,0.0,0.5,-0.19732125308670673,0,0
29227,0.0,0.0,0.0,-0.1970884174488306,0,0
206965,0.2,0.0,0.5,-0.18252096713243143,0,0
190730,0.2,0.0,0.5,-0.18978178854940092,0,0
224026,0.0,0.0,0.0,-0.21569187745365992,0,0
77724,0.0,0.0,0.0,-0.15929033295014539,0,0
86041,0.20400000000000001,0.006666666666666667,0.5,-0.014640671851361087,0,0
206560,0.0,0.0,0.0,-0.19711395664782638,0,0
274810,0.222,0.03666666666666667,0.5,-0.18649093427173802,0,0
169540,0.2,0.0,0.5,-0.18673397555109267,0,0
193132,0.002,0.0033333333333333335,0.0,-0.13611049667032532,0,0
243978,0.2,0.0,0.5,-0.1431589906320357,0,0
77855,0.0,0.0,0.0,-0.20101193679214685,0,0
42885,0.2,0.0,0.5,-0.1804653915406555,0,0
